caseid,weight,sample,int_date,lang,cregion,state,usr,density,form,q1,q2a,q2b,q2c,q2e,q2f,q2gf1,q2hf2,q3,q4,q5a,q5b,q5c,q6,q7,q8,q9f1,q9f1_code1,q9f1_code2,q9f1_code3,q12a,q12b,q13,q16,q17,q18,q20f1,q21af2,q21bf2,q21cf2,q23,q24a,q24b,q24c,q24d,q24e,q24f,q25,q27,q28,q29,q30,q32,q33,q34,q35,q37,q38,q39,q40,q41,knosct14,knosct15,knosct16,knosct17,knosct18,knosct19,knosct_count,sexz,agerec,educ2,scideg,hisp,racecmb,race3m1,race3m2,race3m3,race3m4,racethn,birth_hisp,usborn,marital,parent,citizen,relig,chr,born,attend,income,reg,party,partyln,ideo,hh1,hh3,eminuse,intmob,ql1,ql1a,qc1
210307,1.78571428571429,2,82114,1,4,6,S,5,1,2,4,2,2,4,4,3, ,1,2,2,2,2,1,2,2, , , , ,1,1,1,1,2,1,2, , , ,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,3,2,2,1,3,3,1,1,3,2,1,4,1,54,8,2,2,2,2, , , ,2, ,1,1,2, ,1, ,1,1,7,1,2, ,3,2,2,1,1, , ,1
210314,2.5,2,82114,1,4,8,S,3,1,2,3,2,3,4,3,4, ,1,1,1,1,2,2,1,2, , , , ,1,1,1,1,1,1,2, , , ,1,2,2,2,2,2,1,2,1,2,1,2,1,2,1,2,1,1,2,2,3,1,2,1,3,2,1,6,2,54,6,1,2,1,1, , , ,1, ,1,3,1, ,9, , ,6,5,1,2, ,4,2,1,1,1, , ,2
210322,4.5,2,82314,1,4,16,U,1,2,2,2,2,2,4,2, ,2,1,1,1,1,1,2,2,2, , , , ,2,1,1,1,9,1, ,1,1, ,2,1,1,1,2,1,1,2,1,2,1,2,1,2,2,2,1,9,1,2,2,1,2,1,3,2,1,6,1,35,8,1,2,1,1, , , ,1, ,1,1,1, ,10, , ,6,6,3,3,9,9,4,3,1,1, , ,1
210356,8.85714285714286,2,82414,1,4,4,S,3,1,2,3,1,3,4,4,3, ,2,1,1,1,1,2,1,2, , , , ,1,1,2,1,1,1,1, , , ,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,4,1,1,1,1,1,2,1,3,2,1,6,1,30,5, ,2,1,1, , , ,1, ,2,6,2,1,12, , ,4,2,1,3,1,2,2,2,1,1, , ,2
210381,3.5,2,82514,1,3,48,S,3,1,2,2,1,1,3,2,1, ,1,1,1,1,2,2,1,2, , , , ,1,1,2,1,1,2,3, , , ,2,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,1,1,1,3,1,2,1,3,2,1,6,1,61,6,2,2,1,1, , , ,1, ,1,1,2, ,1, ,2,3,9,1,4,9,2,2,2,1,1, , ,1
210394,17.9285714285714,2,82314,1,3,48,U,2,2,2,2,2,3,2,3, ,3,3,1,1,1,1,1,2,2, , , , ,1,1,1,1,9,1, ,2, ,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,1,1,3,1,1,1,3,1,1,1,3,3,1,4,2,20,5, ,2,1,1, , , ,1, ,1,6,2, ,1, ,2,3,9,1,3,1,3,2,2,1,1, , ,2
210408,2.64285714285714,2,82314,1,3,28,S,2,2,2,3,2,3,3,2, ,3,1,1,2,1,1,1,1,2, , , , ,1,1,2,2, ,2, ,2, ,1,2,1,1,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,1,3,1,2,1,2,2,1,5,1,51,6,1,2,1,1, , , ,1, ,1,1,2, ,1, ,1,1,8,1,1, ,2,4,4,1,1, , ,2
210413,11.6428571428571,2,82214,1,2,46,R,1,1,2,2,1,3,3,3,4, ,1,1,1,1,2,2,2,2, , , , ,1,1,1,1,1,1,2, , , ,2,1,1,2,1,1,2,2,1,2,1,1,1,2,1,2,3,1,2,1,3,1,2,1,3,2,1,6,1,40,8,1,2,1,1, , , ,1, ,1,1,1, ,1, ,2,5,5,1,3,2,3,4,2,1,1, , ,1
210426,5.64285714285714,2,82114,1,4,35,S,1,1,2,2,2,4,2,2,2, ,1,1,2,1,2,2,2,2, , , , ,1,1,1,2, ,2,2, , , ,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,2,2,1,2,2,3,1,2,1,2,2,1,5,1,33,3, ,1,5,7, , , ,3,3, ,6,1,2,2, ,2,4,5,3,3,2,3,7,4,1,1, , ,1
210429,4.28571428571429,2,82114,1,3,48,U,3,2,2,3,2,3,4,3, ,4,2,1,2,1,2,1,1,2, , , , ,1,1,1,1,2,2, ,1,1, ,2,2,2,2,1,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,3,1,2,1,3,2,1,6,2,21,4, ,1,1,1, , , ,3,1, ,6,2, ,2, ,2,3,4,1,2, ,4,4,3,1,1, , ,2
210452,24.6428571428571,2,82114,1,4,41,S,2,2,2,2,1,3,2,3, ,3,1,1,1,1,2,1,2,2, , , , ,1,1,1,1,2,1, ,1,2, ,1,1,1,1,1,2,2,1,1,1,1,2,1,2,1,1,3,1,2,1,1,1,2,1,3,2,1,6,2,20,5, ,2,1,1, , , ,1, ,1,6,2, ,13, ,1,1,3,1,3,1,2,6,3,1,1, , ,1
210461,2.92857142857143,2,82314,2,1,36,S,2,2,9,1,2,3,9,9, ,3,4,1,1,1,1,1,1,1, , , , ,1,1,2,1,2,1, ,1,1, ,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,4,2,2,9,3,1,1,2,3,3,2,2,1,40,1, ,1,5,7, , , ,3,3, ,2,1,2,2, ,9,5,1,3,3,9,3,8,2,2,2, , ,2
210464,7.85714285714286,2,82114,1,4,6,U,5,2,2,3,2,4,4,3, ,4,1,1,1,1,2,1,2,2, , , , ,1,1,1,1,1,1, ,1,1, ,9,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,2,3,1,2,1,3,2,1,6,2,31,6,2,2,5,5, , , ,4, ,1,3,1, ,12, , ,5,5,1,3,9,3,2,1,1,1, , ,2
210509,9.85714285714286,2,82414,1,1,42,U,5,2,1,3,1,2,3,3, ,2,2,1,2,1,1,2,2,2, , , , ,1,1,1,1,2,2, ,1,1, ,1,1,2,1,2,2,2,2,1,1,1,1,2,2,2,1,4,2,2,2,3,1,2,1,3,2,1,6,2,33,7,1,2,1,1, , , ,1, ,1,6,1, ,1, ,2,3,6,1,1, ,2,5,2,1,1, , ,2
210530,1.57142857142857,2,82414,1,3,12,U,4,2,2,1,1,2,2,1, ,1,1,1,1,1,1,1,2,2, , , , ,1,1,1,1,2,1, ,1,2, ,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,1,2,1,3,1,2,1,3,2,1,6,1,65,8,1,2,1,1, , , ,1, ,1,1,2, ,2, ,2,2,9,1,1, ,3,2,2,1,1, , ,1
210574,1.78571428571429,2,82314,1,3,24,S,4,1,9,3,2,1,2,1,2, ,1,1,1,1,1,1,1,1,1,2,18, ,1,1,1,2, ,1,2, , , ,1,1,2,9,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,9,1,8,1,3,2,1,5,2,70,6,2,2,2,2, , , ,2, ,1,1,2, ,1, ,1,1,7,1,2, ,3,2,2,1,1, , ,1
210592,10.0714285714286,2,82414,1,3,12,S,2,2,1,2,1,2,4,4, ,2,2,1,2,1,1,2,2,2, , , , ,1,2,2,1,2,2, ,2, ,1,2,1,1,1,2,1,2,2,1,2,1,2,1,2,2,2,4,1,2,1,3,1,2,1,3,2,1,6,1,52,4, ,2,1,1, , , ,1, ,1,1,2, ,1, ,1,3,8,1,1, ,2,2,2,1,1, , ,2
210600,8,2,82314,1,3,12,S,3,1,2,2,1,4,3,3,2, ,2,1,1,1,1,1,1,1,9,99, , ,1,1,1,1,1,9,2, , , ,1,2,2,2,2,1,1,2,2,2,2,2,1,2,1,2,1,2,2,2,1,3,1,1,3,1,4,2,2,59,5, ,2,1,1, , , ,1, ,1,6,2, ,2, ,2,6,6,1,1, ,3,2,2,2,2, , ,1
210605,7.5,2,82414,1,3,13,S,4,2,2,1,2,2,3,4, ,1,2,1,1,1,1,1,2,1, , , , ,1,1,1,2, ,2, ,1,2, ,2,1,2,1,2,1,1,2,1,2,2,1,1,2,2,1,4,2,1,1,1,3,2,1,1,1,1,3,1,58,3, ,2,1,1, , , ,1, ,1,4,2, ,2, ,2,4,1,1,2, ,3,3,3,2,2, , ,2
210614,2.85714285714286,2,82214,2,1,36,S,4,1,1,2,2,2,1,3,2, ,1,1,1,1,1,1,2,1,1,4, , ,1,1,1,1,2,1,2, , , ,1,2,2,1,1,2,1,1,1,2,2,2,2,2,1,9,2,2,2,1,2,2,2,2,3,2,1,4,1,42,4, ,1,5,7, , , ,3,3, ,1,2,2,2, ,2,3,1,3,3,9,9,2,2,1,1, , ,2
210618,6.64285714285714,2,82214,1,3,12,U,4,1,2,2,2,3,2,2,2, ,1,1,1,1,1,1,1,1,1,2, , ,1,1,1,1,2,1,1, , , ,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,4,1,2,1,3,3,1,4,2,1,1,1,1,55,3, ,1,1,1, , , ,3,3, ,9,2,2,13, ,1,5,2,3,3,2,2,1, ,2,2, , ,2
210631,2.42857142857143,2,82214,2,3,12,S,4,1,1,2,2,2,2,2,3, ,1,1,2,1,1,1,2,2, , , , ,1,1,2,1,1,1,2, , , ,1,1,1,2,1,1,2,2,1,1,1,1,2,1,1,2,2,1,1,1,3,3,2,3,3,2,1,4,1,72,3, ,1,1,1, , , ,3,3, ,1,2,2,2, ,1,5,1,3,2, ,3,4,2,1,1, , ,1
210648,3.14285714285714,2,82214,1,3,37,U,2,1,9,1,1,2,2,2,1, ,2,1,1,1,2,2,2,2, , , , ,1,1,1,1,1,1,2, , , ,1,1,1,2,1,2,1,2,1,2,1,1,1,2,1,9,3,1,2,2,3,1,2,1,3,2,1,6,1,71,8,2,2,1,1, , , ,1, ,1,1,2, ,14, , ,2,6,1,2, ,4,2,2,1,1, , ,2
210668,8.14285714285714,2,82414,1,3,12,S,4,1,2,4,4,4,4,4,4, ,1,1,2,1,1,1,1,1,1,6, , ,1,1,2,2, ,1,1, , , ,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,3,1,9,1,2,2,1,4,2,33,5, ,1,5,7, , , ,3,1, ,6,1, ,15, ,2,1,3,1,3,1,3,4,2,1,1, , ,1
210674,24.2142857142857,2,82214,1,3,47,R,1,2,2,3,3,4,4,4, ,4,2,1,2,1,2,2,1,2, , , , ,2,2,2,2, ,1, ,1,9, ,1,2,2,1,1,2,1,2,1,2,2,2,1,2,1,2,1,2,2,2,3,3,2,2,2,1,4,1,2,58,3, ,2,1,1, , , ,1, ,1,1,2, ,2, ,1,4,4,1,3,9,3,3,3,1,1, , ,2
210736,1.78571428571429,2,82314,1,3,12,S,4,2,1,2,1,1,4,2, ,2,1,1,1,1,1,2,1,2, , , , ,1,1,1,1,1,1, ,1,1, ,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,4,1,1,2,3,1,2,1,2,2,1,5,1,52,8,2,2,1,1, , , ,1, ,1,2,2, ,1, ,2,5,8,1,2, ,4,2,2,1,1, , ,1
210738,6.28571428571429,2,82214,1,1,34,S,5,1,1,3,2,2,2,3,2, ,3,1,1,1,1,2,1,1,1,18, , ,1,1,2,1,2,1,2, , , ,1,1,2,1,1,2,1,2,1,2,2,2,2,2,2,2,3,1,2,2,3,1,1,1,3,2,1,5,1,53,8,2,2,1,1, , , ,1, ,1,1,2, ,2, ,1,2,9,1,3,1,2,3,3,1,1, , ,1
210746,2.85714285714286,2,82214,1,3,13,U,3,2,2,3,2,4,3,3, ,4,3,1,1,1,2,1,1,2, , , , ,1,1,1,1,2,2, ,1,1, ,2,1,1,1,1,1,1,2,1,2,2,1,2,2,2,2,4,2,2,2,2,3,2,1,1,2,1,4,1,50,8,2,2,1,1, , , ,1, ,1,1,2, ,1, ,2,9,6,1,1, ,3,5,5,1,1, , ,2
210766,11.3571428571429,2,82214,1,2,26,U,2,1,1,1,1,1,1,1,1, ,1,1,1,1,1,2,2,2, , , , ,1,1,1,2, ,1,2, , , ,1,1,9,9,1,9,2,2,9,2,1,1,2,2,2,1,2,2,2,1,3,1,2,1,3,2,1,6,2,53,8,1,2,1,1, , , ,1, ,1,1,1, ,2, ,1,3,9,1,3,1,3,5,4,1,1, , ,1
210778,13.7857142857143,2,82314,1,1,34,S,5,1,1,2,2,3,3,4,2, ,3,1,1,2,1,2,1,1,1,1, , ,9,9,9,2, ,1,3, , , ,1,1,2,1,1,1,2,2,2,1,1,1,1,2,2,2,3,2,2,2,3,1,8,1,3,2,1,5,2,45,3, ,2,1,1, , , ,1, ,1,1,1, ,2, ,1,2,9,1,2, ,3,5,3,1,1, , ,1
210784,1.28571428571429,2,82314,1,1,36,U,5,1,2,3,3,3,3,3,1, ,2,1,1,1,1,1,2,2, , , , ,1,1,2,2, ,2,1, , , ,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,1,2,2,1,3,2,2,3,1,2,3,2,1,36,3, ,1,1,1, , , ,3,1, ,3,1, ,2, ,2,3,1,1,2, ,5,1, ,1,1, , ,1
210785,5.64285714285714,2,82314,1,3,13,R,1,1,1,3,2,2,3,3,3, ,3,1,1,1,1,1,2,2, , , , ,9,1,2,1,1,1,2, , , ,1,2,1,2,1,2,2,2,1,1,1,2,2,2,2,2,4,1,1,2,3,1,2,1,3,2,2,5,1,30,3, ,2,1,1, , , ,1, ,1,1,1, ,1, ,2,2,3,3,4,1,2,5,3,1,1, , ,2
210841,3.14285714285714,2,82314,2,3,12,U,4,1,2,1,1,1,1,3,1, ,1,1,1,1,1,2,2,2, , , , ,9,9,1,1,2,9,2, , , ,1,2,2,2,1,2,1,2,2,2,1,1,9,2,1,2,3,2,9,2,3,1,9,8,3,1,1,3,2,58,1, ,1,5,7, , , ,3,3, ,1,1,2,2, ,2,3,2,3,3,9,3,4,3,1,1, , ,2
210887,2.78571428571429,2,82214,1,1,25,S,4,1,2,2,2,3,2,2,2, ,1,1,2,1,1,1,1,2, , , , ,1,1,1,1,2,2,2, , , ,1,2,2,2,1,2,2,2,1,1,1,1,1,2,2,2,3,2,2,1,3,1,2,1,3,2,1,6,2,67,6,2,2,1,1, , , ,1, ,1,3,2, ,2, ,2,4,2,1,2, ,3,1, ,1,1, , ,2
210888,5.78571428571429,2,82214,1,4,8,S,3,2,9,3,1,4,4,3, ,3,1,1,2,1,2,2,1,1, , , , ,1,1,1,1,1,1, ,9, , ,2,1,2,2,1,1,1,1,9,2,1,2,2,2,2,2,3,1,2,2,3,3,2,8,9,2,1,3,1,18,3, ,1,1,1, , , ,3,1, ,2,2, ,10, , ,4,9,3,1, ,2,2,2,1,1, , ,2
210895,2.14285714285714,2,82214,1,2,20,R,2,1,1,3,1,3,3,2,2, ,2,1,1,1,1,2,2,2, , , , ,1,1,1,1,2,2,2, , , ,1,1,2,2,1,1,2,2,1,2,1,1,2,2,2,1,3,1,2,1,3,1,2,1,3,2,1,6,2,37,8,1,2,2,2, , , ,2, ,1,6,2, ,1, ,2,2,8,3,2, ,4,1, ,1,1, , ,1
210920,3.5,2,82314,1,3,12,U,4,2,2,1,1,2,2,2, ,2,2,1,1,1,1,1,2,2, , , , ,1,1,1,1,1,1, ,2, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,1,1,1,1,1,2,1,3,2,1,6,1,26,6,2,2,1,1, , , ,1, ,1,1,2, ,1, ,1,3,6,1,3,1,2,2,2,1,1, , ,2
210957,24.7857142857143,2,82214,1,1,42,S,4,2,1,4,3,4,3,4, ,4,3,1,1,1,1,2,1,2, , , , ,2,2,2,1,1,2, ,1,1, ,2,2,1,1,1,1,1,2,1,2,1,1,2,2,2,2,3,1,2,2,3,2,1,3,3,2,1,3,1,57,3, ,2,1,1, , , ,1, ,1,1,2, ,12, , ,5,7,2,1, ,3,3,3,1,1, , ,1
210981,20.0714285714286,2,82414,1,2,39,S,5,2,2,2,2,3,3,2, ,3,2,1,1,1,1,1,1,2, , , , ,2,2,2,1,2,1, ,1,1, ,1,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,3,2,2,2,3,2,2,1,3,1,1,4,1,48,3, ,2,1,1, , , ,1, ,1,1,1, ,2, ,2,3,7,1,2, ,2,3,2,1,1, , ,1
210987,6.5,2,82214,1,3,51,R,1,1,2,1,1,2,1,1,1, ,1,1,1,1,1,1,2,1,1,2, , ,1,1,2,2, ,1,1, , , ,2,1,1,1,2,1,1,2,1,1,1,1,2,2,1,2,5,1,2,1,1,1,2,1,3,2,1,6,1,76,4, ,2,1,1, , , ,1, ,1,1,2, ,2, ,2,2,6,1,1, ,1,3,3,1,2, , ,1
211005,18.7857142857143,2,82414,1,3,12,U,4,1,1,2,1,2,2,2,4, ,2,1,1,1,1,2,1,2, , , , ,1,1,1,1,1,2,2, , , ,1,2,2,2,2,2,2,1,1,2,1,1,1,2,2,2,1,2,1,1,3,1,2,1,3,2,1,6,1,39,4, ,2,3,3, , , ,4, ,2,1,1,2,12, , ,4,5,3,3,2,3,3,2,1,1, , ,2
211034,3.85714285714286,2,82214,1,1,36,R,5,1,1,2,2,1,4,9,3, ,2,1,1,1,1,2,2,2, , , , ,1,1,1,1,1,1,2, , , ,1,1,2,2,1,2,2,2,1,2,1,1,1,2,1,1,1,2,2,2,3,1,2,1,1,2,1,5,2,45,8,2,2,1,1, , , ,1, ,1,1,1, ,9, , ,6,9,1,2, ,5,3,2,1,1, , ,2
211050,4.71428571428571,2,82314,1,3,24,R,1,1,2,3,3,4,3,4,2, ,2,1,1,1,2,1,1,2, , , , ,2,1,2,1,2,1,1, , , ,2,2,1,1,1,1,1,1,1,2,1,2,1,2,1,2,2,1,2,2,1,1,2,1,3,2,1,6,1,52,3, ,2,1,1, , , ,1, ,1,4,2, ,2, ,2,5,8,1,1, ,2,1, ,1,1, , ,1
211087,5.28571428571429,2,82314,1,2,26,U,5,1,2,3,3,4,4,4,4, ,1,2,2,2,2,1,1,1,1,35, , ,2,1,2,1,1,1,2, , , ,1,2,2,2,1,2,2,1,2,2,1,1,2,2,2,2,3,2,1,1,1,1,1,1,3,2,4,4,1,44,3, ,2,2,2, , , ,2, ,1,1,2, ,12, , ,6,5,1,4,2,4,2,2,1,1, , ,1
211104,5.07142857142857,2,82214,1,3,37,R,2,2,2,4,1,2,4,2, ,4,1,1,2,1,2,1,2,1, , , , ,2,2,2,2, ,2, ,2, ,2,1,1,2,9,1,1,2,1,2,1,1,2,2,2,2,2,1,2,2,1,1,1,2,8,3,2,8,4,2,56,3, ,2,1,1, , , ,1, ,1,1,2, ,1, ,1,1,6,1,1, ,1,2,2,1,1, , ,2
211116,1.64285714285714,2,82414,1,3,45,S,3,2,2,3,2,2,3,1, ,2,2,1,1,2,1,2,1,1, , , , ,2,1,2,1,2,1, ,2, ,1,2,1,1,1,1,1,1,2,1,2,1,1,2,2,1,1,4,1,1,1,1,1,2,1,3,2,1,6,1,65,6,2,2,1,1, , , ,1, ,1,1,2, ,2, ,1,2,8,1,1, ,2,2,2,1,1, , ,1
211169,25.2142857142857,2,82314,1,1,42,S,4,2,1,2,2,3,3,4, ,4,2,1,1,1,1,1,1,2, , , , ,1,1,2,1,1,1, ,1,2, ,2,2,9,9,1,2,1,2,1,2,1,1,1,2,1,2,4,2,2,2,2,1,2,1,3,2,1,6,1,21,3, ,2,1,1, , , ,1, ,1,6,2, ,1, ,2,5,10,3,2, ,2,4,4,1,1, , ,2
211205,1.14285714285714,2,82214,2,1,34,S,5,2,1,2,3,3,3,3, ,3,1,1,2,1,1,1,1,2, , , , ,1,1,2,1,2,1, ,1,1, ,1,2,2,2,1,2,2,2,1,1,1,9,2,2,1,1,1,2,2,1,2,3,2,4,3,2,3,3,2,21,3, ,1,1,1, , , ,3,3, ,6,2,2,2, ,1,5,10,3,9,9,1,3,3,1,1, , ,1
211216,3.42857142857143,2,82414,1,1,36,S,3,1,9,2,2,9,3,2,4, ,2,1,2,1,9,1,9,2, , , , ,1,1,9,1,1,1,9, , , ,1,9,2,2,1,9,1,1,1,2,1,2,9,9,9,9,1,9,9,2,3,1,9,1,3,2,1,5,2,59,8,2,2,1,1, , , ,1, ,1,3,2, ,1, ,2,4,9,2,3,2,4,1, ,1,1, , ,2
211226,7.64285714285714,2,82214,1,3,12,U,5,2,2,2,1,2,1,2, ,2,1,1,1,1,1,2,2,2, , , , ,1,1,1,2, ,2, ,2, ,1,2,1,1,1,1,1,1,2,1,2,1,2,2,2,1,1,4,1,1,1,3,1,2,1,3,2,1,6,1,72,6,1,2,1,1, , , ,1, ,1,1,2, ,1, ,1,1,8,1,1, ,1,2,2,1,1, , ,1
211241,12.8571428571429,2,82414,1,3,37,U,3,1,2,3,1,1,2,2,2, ,4,1,9,2,1,1,1,1,1,2, , ,1,1,2,2, ,1,3, , , ,1,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,1,2,2,1,3,1,2,8,3,3,1,4,2,60,3, ,2,1,1, , , ,1, ,1,5,2, ,2, ,2,5,10,1,9,9,9,2,1,1,2, , ,2
211254,1,2,82214,1,3,11,S,5,2,2,2,3,3,2,2, ,2,3,2,2,1,9,1,2,2, , , , ,1,1,2,1,2,1, ,1,1, ,2,2,1,1,1,2,2,2,1,1,1,1,2,2,1,2,2,1,2,1,3,1,2,1,3,2,1,6,2,74,6,1,2,3,3, , , ,4, ,2,3,2,1,2, ,2,2,4,2,3,9,3,4,1,9,1, , ,1
211271,5.85714285714286,2,82314,2,3,12,S,4,2,1,3,2,4,3,4, ,3,3,1,2,1,1,2,1,1, , , , ,1,1,1,1,1,2, ,1,1, ,1,2,1,1,2,1,2,1,2,2,2,2,1,2,2,2,3,2,2,2,3,3,1,2,3,1,1,2,2,43,6,2,1,1,1, , , ,3,3, ,3,1,2,2, ,2,2,2,3,2, ,2,3,1,1,1, , ,2
211283,11.0714285714286,2,82214,1,3,51,S,2,2,2,2,2,4,2,3, ,4,3,1,1,1,1,2,1,2, , , , ,1,1,1,1,1,1, ,1,2, ,1,1,2,2,1,1,1,1,1,2,1,1,1,2,2,2,4,2,1,2,3,1,2,1,3,2,1,6,1,44,3, ,2,1,1, , , ,1, ,1,2,1, ,9, , ,6,7,1,2, ,3,6,1,1,1, , ,2
211291,7.64285714285714,2,82214,1,3,13,S,1,2,2,2,2,4,2,3, ,4,2,1,1,2,2,1,1,2, , , , ,2,1,1,1,1,1, ,1,1, ,1,2,1,1,1,1,2,2,1,2,1,1,1,2,2,2,4,2,1,1,1,1,2,8,3,2,1,5,2,20,3, ,2,1,1, , , ,1, ,1,6,1, ,1, ,2,4,3,1,3,2,4,1, ,1,1, , ,2
211297,3.92857142857143,2,82314,1,2,26,S,3,1,1,3,2,3,3,2,2, ,2,1,2,1,1,2,1,1,1,50, , ,2,1,1,1,1,1,2, , , ,1,1,2,2,2,1,2,2,2,2,1,1,2,2,2,1,4,2,2,2,2,2,2,4,1,1,1,2,1,18,4, ,2,2,2, , , ,2, ,1,6,2, ,13, ,2,5,7,3,2, ,4,4,4,1,1, , ,2
211304,21,2,82214,1,1,25,S,3,2,2,4,3,3,3,3, ,4,2,1,1,1,1,2,2,2, , , , ,1,1,2,1,1,1, ,1,1, ,1,1,2,2,1,2,1,2,1,2,1,1,1,1,1,2,4,1,2,2,1,1,2,1,2,2,1,5,2,19,3, ,2,3,3, , , ,4, ,2,6,2,2,9, , ,6,9,3,2, ,5,3,3,1,1, , ,1
211314,2.21428571428571,2,82314,1,3,13,R,2,2,2,3,3,4,3,3, ,3,2,1,1,1,2,2,2,2, , , , ,1,1,1,2, ,1, ,1,1, ,1,2,1,2,1,1,2,2,1,2,1,9,2,9,1,2,2,2,2,1,1,3,1,1,1,1,1,2,2,72,3, ,2,2,2, , , ,2, ,1,5,2, ,1, ,1,9,2,1,2, ,1,2,1,2,2, , ,1
211344,4.5,2,82314,1,3,45,S,3,1,2,3,2,3,3,3,3, ,3,1,1,1,1,2,1,2, , , , ,1,2,1,1,1,1,3, , , ,2,1,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,1,2,3,1,2,1,3,2,1,6,1,42,5, ,2,2,2, , , ,2, ,1,3,2, ,13, ,2,3,6,1,2, ,3,2,2,1,1, , ,1
211347,11.3571428571429,2,82314,1,1,9,S,4,2,2,3,2,4,3,4, ,4,2,2,1,1,2,1,1,2, , , , ,1,1,1,9, ,1, ,2, ,1,1,1,2,2,1,2,1,1,1,2,9,2,1,2,2,2,2,2,2,2,3,1,2,1,3,2,4,5,1,51,5, ,2,4,1,5, , ,4, ,1,6,2, ,1, ,2,4,2,3,3,1,3,1, ,1,1, , ,2
211357,9.21428571428571,2,82314,1,4,53,S,2,2,2,3,3,4,4,4, ,4,2,1,2,1,1,1,1,1, , , , ,1,1,2,1,2,1, ,2, ,1,1,2,1,1,1,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,3,3,2,1,3,2,1,5,2,19,3, ,2,2,2, , , ,2, ,1,6,2, ,12, , ,5,4,3,3,2,2,2,2,1,1, , ,2
211358,2.28571428571429,2,82314,1,3,51,U,5,1,2,1,1,3,2,9,3, ,1,1,1,1,1,2,1,9, , , , ,1,9,1,2, ,2,1, , , ,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2,3,8,2,8,8,1,1,2,2,80,6,2,2,9,9, , , ,9, ,2,5,2,1,13, ,1,2,1,1,3,2,3,1, ,1,1, , ,2
211359,2.07142857142857,2,82214,1,3,37,U,3,1,9,2,2,3,2,2,2, ,3,1,1,1,1,1,2,2, , , , ,1,1,1,1,1,1,9, , , ,9,1,1,9,1,2,1,2,1,2,2,1,1,2,1,2,4,1,9,1,3,1,2,1,2,2,1,5,1,99,4, ,2,2,2, , , ,2, ,1,6,2, ,2, ,9,5,10,1,2, ,9,9,9,1,1, , ,1
211418,11,2,82314,1,1,36,U,5,2,2,2,1,3,4,1, ,3,2,1,1,1,2,1,1,2, , , , ,1,1,1,1,1,1, ,2, ,1,2,1,2,2,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,2,1,5,1,37,6,2,2,2,2, , , ,2, ,2,2,1,2,1, ,2,3,9,3,3,2,4,3,2,1,1, , ,1
211423,8.35714285714286,2,82414,1,3,37,U,3,1,2,4,4,4,4,4,4, ,4,2,2,2,1,2,1,1,1,50, , ,2,2,1,1,2,2,2, , , ,2,2,2,2,9,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,3,2,1,2,8,1,3,1,45,2, ,2,1,1, , , ,1, ,1,6,2, ,13, ,1,2,9,2,3,1,5,4,3,2,1, , ,1
211462,1,2,82514,1,1,36,S,5,1,2,4,3,4,4,4,2, ,2,2,2,2,2,1,1,2, , , , ,2,2,9,1,2,1,1, , , ,9,2,2,2,2,2,1,1,1,9,1,2,1,2,2,1,4,2,1,1,1,1,2,1,3,2,1,6,2,52,8,2,1,1,1, , , ,3,1, ,3,2, ,2, ,2,4,6,1,3,9,3,1, ,1,1, , ,1
211500,7.85714285714286,2,82314,1,1,36,S,4,1,9,1,3,3,3,4,4, ,2,1,1,2,1,2,1,2, , , , ,2,2,1,1,1,1,2, , , ,1,2,1,2,1,1,2,2,2,2,1,1,2,2,2,2,4,2,2,1,3,3,1,4,3,2,1,3,2,61,3, ,2,2,2, , , ,2, ,1,1,1, ,12, , ,6,10,1,2, ,3,3,2,1,1, , ,1
